Language,City,Venue,Show Time,Total Seats,Booked Seats,Occupancy (%),Booked Collection (₹),Total Collection (₹),Avg Ticket Price (₹)
"Tamil","Bengaluru","INOX: Garuda Mall, Magrath Road","03:40 PM","200","87","43.50%","37200.00","106666.67","533.33"
"Tamil","Bengaluru","INOX: Garuda Mall, Magrath Road","06:05 PM","175","68","38.86%","32000.00","93333.33","533.33"
"Tamil","Bengaluru","INOX: Garuda Mall, Magrath Road","07:05 PM","200","29","14.50%","14800.00","106666.67","533.33"
"Tamil","Bengaluru","INOX: Garuda Mall, Magrath Road","09:30 PM","159","4","2.52%","1600.00","84800.00","533.33"
"Tamil","Bengaluru","INOX: Garuda Mall, Magrath Road","10:30 PM","200","0","0.00%","0.00","106666.67","533.33"
"Tamil","Bengaluru","INOX: Garuda Swagath Mall, Jayanagar","08:50 AM","312","10","3.21%","4000.00","124800.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Swagath Mall, Jayanagar","12:15 PM","312","22","7.05%","8800.00","124800.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Swagath Mall, Jayanagar","01:10 PM","195","23","11.79%","9200.00","78000.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Swagath Mall, Jayanagar","03:40 PM","312","42","13.46%","16800.00","124800.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Swagath Mall, Jayanagar","07:05 PM","312","28","8.97%","11200.00","124800.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Swagath Mall, Jayanagar","10:30 PM","292","0","0.00%","0.00","116800.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Yelahanka, Bengaluru","08:50 AM","183","8","4.37%","3200.00","73200.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Yelahanka, Bengaluru","11:15 AM","183","27","14.75%","10800.00","73200.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Yelahanka, Bengaluru","12:15 PM","195","48","24.62%","19200.00","78000.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Yelahanka, Bengaluru","02:40 PM","183","8","4.37%","3200.00","73200.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Yelahanka, Bengaluru","03:40 PM","183","32","17.49%","12800.00","73200.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Yelahanka, Bengaluru","09:30 PM","195","17","8.72%","6800.00","78000.00","400.00"
"Tamil","Bengaluru","INOX: Garuda Yelahanka, Bengaluru","10:25 PM","170","2","1.18%","800.00","68000.00","400.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","11:45 AM","161","62","38.51%","28400.00","77280.00","480.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","12:15 PM","264","103","39.02%","41200.00","108240.00","410.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","03:10 PM","161","73","45.34%","33200.00","77280.00","480.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","03:40 PM","258","92","35.66%","36800.00","105780.00","410.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","06:35 PM","161","33","20.50%","13200.00","77280.00","480.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","07:05 PM","264","31","11.74%","12550.00","108240.00","410.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","09:30 PM","148","6","4.05%","2400.00","71040.00","480.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","10:00 PM","154","0","0.00%","0.00","73920.00","480.00"
"Tamil","Bengaluru","INOX: M5 Ecity, Bengaluru","10:30 PM","258","6","2.33%","2500.00","105780.00","410.00"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","07:50 AM","300","53","17.67%","24800.00","160000.00","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","08:50 AM","303","21","6.93%","8400.00","161600.00","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","09:45 AM","251","26","10.36%","11600.00","133866.67","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","11:15 AM","300","113","37.67%","49600.00","160000.00","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","12:15 PM","303","74","24.42%","32400.00","161600.00","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","01:10 PM","251","44","17.53%","18400.00","133866.67","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","02:40 PM","265","101","38.11%","41600.00","141333.33","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","03:25 PM","34","7","20.59%","7000.00","34000.00","1000.00"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","03:40 PM","303","107","35.31%","46000.00","161600.00","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","06:05 PM","265","60","22.64%","26000.00","141333.33","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","07:05 PM","332","60","18.07%","28800.00","177066.67","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","09:30 PM","300","60","20.00%","28800.00","160000.00","533.33"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","10:15 PM","34","3","8.82%","3000.00","34000.00","1000.00"
"Tamil","Bengaluru","INOX: Mantri Square, Malleshwaram","10:30 PM","332","41","12.35%","20400.00","177066.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","07:30 AM","144","23","15.97%","9200.00","57600.00","400.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","07:50 AM","212","17","8.02%","6800.00","113066.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","08:35 AM","178","26","14.61%","11600.00","94933.33","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","08:45 AM","171","26","15.20%","10400.00","68400.00","400.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","08:55 AM","54","8","14.81%","8600.00","56700.00","1050.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","09:00 AM","179","17","9.50%","8900.00","113366.67","633.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","09:00 AM","47","12","25.53%","12700.00","49350.00","1050.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","11:15 AM","212","106","50.00%","47600.00","113066.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","11:35 AM","165","86","52.12%","34400.00","66000.00","400.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","12:00 PM","178","79","44.38%","36400.00","94933.33","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","12:10 PM","163","88","53.99%","35200.00","65200.00","400.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","02:40 PM","212","132","62.26%","58400.00","113066.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","03:25 PM","170","88","51.76%","40800.00","90666.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","03:35 PM","171","98","57.31%","39200.00","68400.00","400.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","03:40 PM","179","105","58.66%","47200.00","95466.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","03:45 PM","48","34","70.83%","35900.00","50400.00","1050.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","06:05 PM","204","76","37.25%","34000.00","108800.00","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","06:25 PM","173","48","27.75%","19200.00","69200.00","400.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","06:50 PM","170","31","18.24%","15600.00","90666.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","06:50 PM","47","27","57.45%","28900.00","49350.00","1050.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","07:00 PM","163","31","19.02%","12400.00","65200.00","400.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","07:05 PM","179","31","17.32%","17600.00","95466.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","09:30 PM","204","21","10.29%","9200.00","108800.00","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","10:00 PM","54","10","18.52%","10600.00","56700.00","1050.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","10:15 PM","170","6","3.53%","4800.00","90666.67","533.33"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","10:25 PM","171","15","8.77%","6000.00","68400.00","400.00"
"Tamil","Bengaluru","INOX: Megaplex Mall of Asia Bangalore","10:30 PM","179","18","10.06%","7600.00","95466.67","533.33"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","07:50 AM","157","23","14.65%","9200.00","62800.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","08:50 AM","206","17","8.25%","6800.00","82400.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","10:20 AM","145","20","13.79%","8000.00","58000.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","11:15 AM","145","40","27.59%","16000.00","58000.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","12:15 PM","206","37","17.96%","14800.00","82400.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","02:40 PM","145","49","33.79%","19600.00","58000.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","03:05 PM","41","7","17.07%","7000.00","41000.00","1000.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","03:40 PM","218","84","38.53%","33600.00","87200.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","06:05 PM","145","62","42.76%","24800.00","58000.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","07:05 PM","206","55","26.70%","22000.00","82400.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","09:30 PM","157","16","10.19%","6400.00","62800.00","400.00"
"Tamil","Bengaluru","INOX: Nexus, Whitefield","10:30 PM","218","16","7.34%","6400.00","87200.00","400.00"
"Tamil","Bengaluru","INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd","08:40 AM","254","24","9.45%","9600.00","101600.00","400.00"
"Tamil","Bengaluru","INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd","12:05 PM","242","14","5.79%","5600.00","96800.00","400.00"
"Tamil","Bengaluru","INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd","03:30 PM","242","20","8.26%","8000.00","96800.00","400.00"
"Tamil","Bengaluru","INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd","05:55 PM","104","0","0.00%","0.00","41600.00","400.00"
"Tamil","Bengaluru","INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd","06:55 PM","242","7","2.89%","2800.00","96800.00","400.00"
"Tamil","Bengaluru","INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd","09:20 PM","110","6","5.45%","2400.00","44000.00","400.00"
"Tamil","Bengaluru","INOX:SBR Horizon, Seegehalli Whitefield-Hoskote Rd","10:20 PM","254","25","9.84%","10000.00","101600.00","400.00"
"Tamil","Bengaluru","Kamakya 4K Dolby Atmos 3D A/C Cinema: Banashankari","01:45 PM","635","213","33.54%","48950.00","142875.00","225.00"
"Tamil","Bengaluru","Kamakya 4K Dolby Atmos 3D A/C Cinema: Banashankari","10:15 PM","635","140","22.05%","32050.00","142875.00","225.00"
"Tamil","Bengaluru","Kino Cinemas: Seegehalli Kadugodi, Bengaluru","09:30 AM","168","18","10.71%","5400.00","50400.00","300.00"
"Tamil","Bengaluru","Kino Cinemas: Seegehalli Kadugodi, Bengaluru","12:40 PM","168","42","25.00%","12600.00","50400.00","300.00"
"Tamil","Bengaluru","Kino Cinemas: Seegehalli Kadugodi, Bengaluru","03:50 PM","168","67","39.88%","20100.00","50400.00","300.00"
"Tamil","Bengaluru","Kino Cinemas: Seegehalli Kadugodi, Bengaluru","07:00 PM","168","25","14.88%","7500.00","50400.00","300.00"
"Tamil","Bengaluru","Kino Cinemas: Seegehalli Kadugodi, Bengaluru","10:10 PM","168","4","2.38%","1200.00","50400.00","300.00"
"Tamil","Bengaluru","Lakshmi Cinema 4K Dolby Atmos RGB Laser Tavarekere","09:45 AM","1053","216","20.51%","55200.00","280800.00","266.67"
"Tamil","Bengaluru","Lakshmi Cinema 4K Dolby Atmos RGB Laser Tavarekere","12:45 PM","1053","492","46.72%","127100.00","280800.00","266.67"
"Tamil","Bengaluru","Lakshmi Cinema 4K Dolby Atmos RGB Laser Tavarekere","04:00 PM","1053","578","54.89%","150050.00","280800.00","266.67"
"Tamil","Bengaluru","Lakshmi Cinema 4K Dolby Atmos RGB Laser Tavarekere","07:15 PM","1053","396","37.61%","101050.00","280800.00","266.67"
"Tamil","Bengaluru","Lakshmi Cinema 4K Dolby Atmos RGB Laser Tavarekere","10:30 PM","1053","142","13.49%","35750.00","280800.00","266.67"
"Tamil","Bengaluru","Mahadeshwara Cinema 4K Dolby ATMOS AC Banashankari","10:30 AM","772","80","10.36%","17300.00","244466.67","316.67"
"Tamil","Bengaluru","Mahadeshwara Cinema 4K Dolby ATMOS AC Banashankari","02:30 PM","772","212","27.46%","52000.00","244466.67","316.67"
"Tamil","Bengaluru","Mahadeshwara Cinema 4K Dolby ATMOS AC Banashankari","06:30 PM","772","156","20.21%","42600.00","244466.67","316.67"
"Tamil","Bengaluru","Mahadeshwara Cinema 4K Dolby ATMOS AC Banashankari","10:00 PM","772","0","0.00%","0.00","244466.67","316.67"
"Tamil","Bengaluru","Maruthi Cinemas 4K AC Dolby 7.1: RajgopalNagar","10:00 AM","636","3","0.47%","600.00","143100.00","225.00"
"Tamil","Bengaluru","Maruthi Cinemas 4K AC Dolby 7.1: RajgopalNagar","01:00 PM","636","25","3.93%","5200.00","143100.00","225.00"
"Tamil","Bengaluru","Maruthi Cinemas 4K AC Dolby 7.1: RajgopalNagar","04:00 PM","636","53","8.33%","11650.00","143100.00","225.00"
"Tamil","Bengaluru","Maruthi Cinemas 4K AC Dolby 7.1: RajgopalNagar","07:00 PM","636","6","0.94%","1500.00","143100.00","225.00"
"Tamil","Bengaluru","Maruthi Cinemas 4K AC Dolby 7.1: RajgopalNagar","10:00 PM","636","0","0.00%","0.00","143100.00","225.00"
"Tamil","Bengaluru","Miraj Cinemas: TGN Lotus Elite, Magadi Road","09:00 AM","227","6","2.64%","3000.00","151333.33","666.67"
"Tamil","Bengaluru","Miraj Cinemas: TGN Lotus Elite, Magadi Road","12:30 PM","227","8","3.52%","3200.00","121066.67","533.33"
"Tamil","Bengaluru","Miraj Cinemas: TGN Lotus Elite, Magadi Road","03:50 PM","227","41","18.06%","16400.00","121066.67","533.33"
"Tamil","Bengaluru","Miraj Cinemas: TGN Lotus Elite, Magadi Road","07:10 PM","227","18","7.93%","7200.00","121066.67","533.33"
"Tamil","Bengaluru","Miraj Cinemas: TGN Lotus Elite, Magadi Road","10:30 PM","227","2","0.88%","800.00","121066.67","533.33"
"Tamil","Bengaluru","Movietime Cinemas: YGR Signature Mall, RR Nagar","06:30 AM","321","4","1.25%","1300.00","123050.00","383.33"
"Tamil","Bengaluru","Movietime Cinemas: YGR Signature Mall, RR Nagar","08:00 AM","150","2","1.33%","800.00","70000.00","466.67"
"Tamil","Bengaluru","Movietime Cinemas: YGR Signature Mall, RR Nagar","09:30 AM","321","11","3.43%","4400.00","149800.00","466.67"
"Tamil","Bengaluru","Movietime Cinemas: YGR Signature Mall, RR Nagar","04:00 PM","321","74","23.05%","32000.00","149800.00","466.67"
"Tamil","Bengaluru","Movietime Cinemas: YGR Signature Mall, RR Nagar","10:30 PM","321","13","4.05%","5200.00","149800.00","466.67"
"Tamil","Bengaluru","Mukunda 4K Dolby Atmos: M.S.Nagar","07:30 AM","706","618","87.54%","135700.00","176500.00","250.00"
"Tamil","Bengaluru","Mukunda 4K Dolby Atmos: M.S.Nagar","10:50 AM","706","676","95.75%","181650.00","211800.00","300.00"
"Tamil","Bengaluru","Mukunda 4K Dolby Atmos: M.S.Nagar","02:20 PM","706","678","96.03%","216050.00","247100.00","350.00"
"Tamil","Bengaluru","Mukunda 4K Dolby Atmos: M.S.Nagar","05:40 PM","706","660","93.48%","210600.00","247100.00","350.00"
"Tamil","Bengaluru","Mukunda 4K Dolby Atmos: M.S.Nagar","09:20 PM","706","460","65.16%","150250.00","247100.00","350.00"
"Tamil","Bengaluru","Murali Cinemas(Gokula)4K Dolby7.1 A/C 3D:Mathikere","10:00 AM","596","18","3.02%","3600.00","119200.00","200.00"
"Tamil","Bengaluru","Murali Cinemas(Gokula)4K Dolby7.1 A/C 3D:Mathikere","01:00 PM","596","32","5.37%","6400.00","119200.00","200.00"
"Tamil","Bengaluru","Murali Cinemas(Gokula)4K Dolby7.1 A/C 3D:Mathikere","10:30 PM","596","2","0.34%","400.00","119200.00","200.00"
"Tamil","Bengaluru","Navrang Theatre: Rajaji Nagar","10:00 AM","738","102","13.82%","24700.00","166050.00","225.00"
"Tamil","Bengaluru","Navrang Theatre: Rajaji Nagar","01:15 PM","738","366","49.59%","84100.00","166050.00","225.00"
"Tamil","Bengaluru","Navrang Theatre: Rajaji Nagar","10:00 PM","688","11","1.60%","2400.00","154800.00","225.00"
"Tamil","Bengaluru","Newfangled Miniplex (TWIN SEATED): MG Road","09:00 AM","16","4","25.00%","8000.00","32000.00","2000.00"
"Tamil","Bengaluru","Newfangled Miniplex (TWIN SEATED): MG Road","12:15 PM","16","5","31.25%","10000.00","32000.00","2000.00"
"Tamil","Bengaluru","Newfangled Miniplex (TWIN SEATED): MG Road","01:15 PM","29","7","24.14%","14000.00","58000.00","2000.00"
"Tamil","Bengaluru","Newfangled Miniplex (TWIN SEATED): MG Road","06:45 PM","16","4","25.00%","4000.00","16000.00","1000.00"
"Tamil","Bengaluru","Newfangled Miniplex (TWIN SEATED): MG Road","07:45 PM","29","7","24.14%","14000.00","58000.00","2000.00"
"Tamil","Bengaluru","Newfangled Miniplex (TWIN SEATED): MG Road","10:55 PM","29","6","20.69%","6000.00","29000.00","1000.00"
"Tamil","Bengaluru","Pushpanjali B N Pura: A/C 2K Dolby 7.1","09:30 AM","668","152","22.75%","38900.00","217100.00","325.00"
"Tamil","Bengaluru","Pushpanjali B N Pura: A/C 2K Dolby 7.1","12:45 PM","668","291","43.56%","74100.00","217100.00","325.00"
"Tamil","Bengaluru","Pushpanjali B N Pura: A/C 2K Dolby 7.1","04:00 PM","668","400","59.88%","101200.00","217100.00","325.00"
"Tamil","Bengaluru","Pushpanjali B N Pura: A/C 2K Dolby 7.1","07:15 PM","668","189","28.29%","48600.00","217100.00","325.00"
"Tamil","Bengaluru","Pushpanjali B N Pura: A/C 2K Dolby 7.1","10:30 PM","668","14","2.10%","3500.00","217100.00","325.00"
"Tamil","Bengaluru","Pushpanjali Sultanpalya: A/C Digital 2K 3D Dolby","11:00 AM","835","131","15.69%","22100.00","146125.00","175.00"
"Tamil","Bengaluru","Pushpanjali Sultanpalya: A/C Digital 2K 3D Dolby","02:30 PM","835","421","50.42%","70300.00","146125.00","175.00"
"Tamil","Bengaluru","Pushpanjali Sultanpalya: A/C Digital 2K 3D Dolby","06:00 PM","835","233","27.90%","38050.00","146125.00","175.00"
"Tamil","Bengaluru","Pushpanjali Sultanpalya: A/C Digital 2K 3D Dolby","09:30 PM","835","9","1.08%","1650.00","146125.00","175.00"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","06:50 AM","132","9","6.82%","3600.00","70400.00","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","08:10 AM","182","11","6.04%","5200.00","97066.67","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","09:05 AM","198","17","8.59%","7200.00","105600.00","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","11:20 AM","182","25","13.74%","10800.00","97066.67","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","12:15 PM","198","30","15.15%","12800.00","105600.00","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","03:40 PM","198","82","41.41%","36800.00","105600.00","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","06:15 PM","176","36","20.45%","16000.00","93866.67","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","06:45 PM","125","7","5.60%","2800.00","66666.67","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","07:05 PM","192","7","3.65%","3600.00","102400.00","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","09:40 PM","182","14","7.69%","6400.00","97066.67","533.33"
"Tamil","Bengaluru","PVR: Aura Park Square, Whitefield","10:30 PM","192","0","0.00%","0.00","102400.00","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","07:25 AM","203","12","5.91%","6000.00","108266.67","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","07:35 AM","189","10","5.29%","4000.00","100800.00","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","08:05 AM","217","11","5.07%","4400.00","115733.33","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","08:35 AM","332","59","17.77%","32260.00","190346.67","573.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","11:00 AM","189","67","35.45%","31200.00","100800.00","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","11:30 AM","211","64","30.33%","29200.00","112533.33","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","12:00 PM","332","115","34.64%","56900.00","190346.67","573.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","02:25 PM","189","101","53.44%","44800.00","100800.00","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","02:55 PM","211","105","49.76%","48000.00","112533.33","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","03:25 PM","332","197","59.34%","93400.00","190346.67","573.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","05:50 PM","189","89","47.09%","40400.00","100800.00","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","06:20 PM","211","66","31.28%","31200.00","112533.33","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","06:50 PM","332","61","18.37%","28100.00","190346.67","573.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","09:15 PM","183","15","8.20%","6800.00","97600.00","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","09:45 PM","217","16","7.37%","6400.00","115733.33","533.33"
"Tamil","Bengaluru","PVR: Bhartiya Mall of Bengaluru","10:15 PM","326","18","5.52%","11280.00","186906.67","573.33"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","08:20 AM","48","14","29.17%","14000.00","45600.00","950.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","09:10 AM","48","17","35.42%","17000.00","48000.00","1000.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","09:50 AM","48","23","47.92%","23000.00","48000.00","1000.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","11:30 AM","48","29","60.42%","34800.00","57600.00","1200.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","12:20 PM","40","20","50.00%","24000.00","48000.00","1200.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","01:00 PM","40","20","50.00%","24000.00","48000.00","1200.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","03:20 PM","44","32","72.73%","38400.00","52800.00","1200.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","04:10 PM","40","31","77.50%","37200.00","48000.00","1200.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","06:40 PM","48","39","81.25%","46800.00","57600.00","1200.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","07:20 PM","40","24","60.00%","28800.00","48000.00","1200.00"
"Tamil","Bengaluru","PVR: Directors Cut, Forum Rex Walk Bengaluru","10:30 PM","48","22","45.83%","26400.00","57600.00","1200.00"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","08:30 AM","239","10","4.18%","4300.00","129856.67","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","09:05 AM","255","20","7.84%","8600.00","138550.00","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","11:45 AM","239","52","21.76%","22210.00","129856.67","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","12:15 PM","255","45","17.65%","19200.00","138550.00","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","02:40 PM","117","40","34.19%","17610.00","63570.00","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","03:10 PM","239","50","20.92%","24220.00","129856.67","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","03:40 PM","255","63","24.71%","29050.00","138550.00","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","06:35 PM","239","58","24.27%","27900.00","129856.67","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","07:05 PM","255","41","16.08%","20720.00","138550.00","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","09:30 PM","117","12","10.26%","5160.00","63570.00","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","10:00 PM","239","10","4.18%","4300.00","129856.67","543.33"
"Tamil","Bengaluru","PVR: Global Mall, Mysore Road, Bengaluru","10:30 PM","249","0","0.00%","0.00","135290.00","543.33"
"Tamil","Bengaluru","PVR: GT World Mall, Magadi Road","08:40 AM","240","22","9.17%","11600.00","128000.00","533.33"
"Tamil","Bengaluru","PVR: GT World Mall, Magadi Road","09:50 AM","240","46","19.17%","21600.00","128000.00","533.33"
"Tamil","Bengaluru","PVR: GT World Mall, Magadi Road","11:40 AM","195","82","42.05%","36400.00","104000.00","533.33"
"Tamil","Bengaluru","PVR: GT World Mall, Magadi Road","03:55 PM","240","122","50.83%","53600.00","128000.00","533.33"
"Tamil","Bengaluru","PVR: GT World Mall, Magadi Road","06:35 PM","188","71","37.77%","30000.00","100266.67","533.33"
"Tamil","Bengaluru","PVR: GT World Mall, Magadi Road","06:55 PM","233","30","12.88%","12000.00","124266.67","533.33"
"Tamil","Bengaluru","PVR: GT World Mall, Magadi Road","10:20 PM","233","17","7.30%","6800.00","124266.67","533.33"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","08:20 AM","289","33","11.42%","16400.00","144500.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","09:00 AM","268","13","4.85%","5200.00","134000.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","10:10 AM","101","11","10.89%","5200.00","50500.00","500.00"
"Tamil","Bengaluru","PVR: MSR Elements Mall, Tanisandhra Main Road","11:15 AM","194","39","20.10%","17200.00","97000.00","500.00"
